4270,GDSYZX,"Patchouli alcohol is one of the main active components of Patchouli, and it is also an important indicator for evaluating the medicinal materials of Patchouli in the Chinese Pharmacopoeia. It can be obtained by natural extraction or synthetic biology engineering. Patchouli has a low content of patchouli alcohol, which is the bottleneck of its large-scale application. In this study, the key genes for the synthesis of patchouli alcohol were combined on the basis of the synthetic pathway, molecular regulation mechanism and synthetic biology engineering, and expressed in heterologous host yeast to produce patchouli alcohol, which is the basis for the development of patchouli alcohol. Provide technical foundations with applications."
4168,GeffenLA,
4137,GEMS_Taiwan,"Our bacteria will be engineered to combat F. oxysporum f. sp. cubense(foc). They will persist in the rhizosphere of banana plants as soil bacteria. They will secrete chitinase to inhibit foc growth, and inject proteins that influence foc virulence gene transcription through T6SS."
4285,Goethe_Frankfurt,"We aim to engineer an E. coli strain to perceive the heavy metal cadmium as a chemoattractant. For this purpose, we use a chemotaxis knock out strain, so no native chemotaxis will interfere, and the modified ribose-binding-proteins are without competition. A second strain is modified so that it can capture and render harmless larger amounts of cadmium. We plan to introduce various membrane proteins (porins) for a higher Cd-uptake and which will then be sequestered trough metallothioneins. So that our bacterium is able to synthesize higher amounts of these proteins, we will introduce a higher cysteine synthesis rate."
4404,Goettingen,We want to engineer our clostridia so that their wood-ljungdahl pathway is complete. They should be able to grow autotrophically on carbondioxide and hydrogen and efficiently produce butanol.
4370,GO_Paris-Saclay,"Our project ""CO2-Cure, the fancy chassis"" is to develop a bacterial chassis capable of producing antibiotics from CO2. We are developing an approach focused on selecting the best Streptomyces strains capable of producing antibiotics in poor medium condition. In parallel, we are developing GC-rich biobricks to implant the genes encoding the two enzymes required to implement the Calvin cycle in these strains (RuBisCO and phosphoribulokinase). Our project is in line with artificial autotrophy, a first step towards carbon neutrality."
4275,GreatBay_SCIE,"Our microorganism hosts will produce and secrete scaffoldin protein and enzymatic subunits of modified cellulases and PETase to form a large modified cellulosome complex to be displayed on the surface of a chromosome-free E.coli that had produced ferritin and nanobody molecules before a kill switch activation for electromagnet recycling, through antigen nanobody interactions for an low energy consuming and efficient method for industrial degradation of cellulose to glucose and degradation of PET for an environmental friendly cloth recycling approach and producing sugars"
4233,Groningen,"Our project focuses on developing a prophylactic approach against avian influenza in chickens. For this project we chose lactobacillus reuteri as our target organism, because it is naturally occurring within the lung microbiome of chickens. We will engineer lactobacillus reuteri to secrete broadly neutralizing single domain antibodies (nanobodies) into the lung environment. These nanobodies target a conserved part of the hemagglutinin of avian influenza, making the nanobodies able to target multiple subtypes (H1, H2, H5, H9 variants). The binding of our nanobodies to the hemagglutinin will hopefully prevent the virus from entering chicken lung cells. Our hope is that the bacteria will secrete the nanobodies within the lungs of chicken, thus shielding the chickens against bird flu infection."
4157,Guangxi-U-China,"Our E. coli or B. Subtilis cells will be engineered to intact with human breast cancer cells.  They will detect tumor cells that express biomarkers for breast cancer.  They will accurately recognize tumor cells, secret biofilms and help the immune system kill them.  Those bacteria will be detoxified."
4321,Guelph,"We will engineer Bacillus subtilis to express Cyt proteins (these are from Bacillus thuringiensis and are somewhat similar to Cry proteins) designed to act as a pesticide which targets fungus gnats in tomato greenhouse crops.  Our plasmid will contain a Tac Promoter, making the biopesticide inducible by adding IPTG.  B. subtilis will ideally form a biofilm around tomato plant roots, and production of our bioinsecticide will prevent fungus gnat larvae from feeding on the roots and passing on a variety of fungal diseases."
4354,GXU-China,"Our host bacteria is B.subtilis, a safe and harmless organism for people and environment.Our project focuses on photo-sensitive parts which are built with genes and promoters that all have passed biosafety testing.The engineered B.subtilis from us will remove some kinds of Nitrogen compound in polluted water.We also designed the biosafety switch to ensure the safety.We never use any animal organisms or human samples."
4430,GYHS,"Our project this year is to develop a rapid detection method for foodborne pathogens. The engineered E.Coli is to express tail fiber protein of bacteriophage that can specifically bind to specific pathogens. Combined with the fluorescent protein, it can be used to monitor the bacterial contaminants in food."
4489,HAGZGD-China,
4223,HainanU_China,"Through the modification and design of CRISPR-Cas13 and CRISPR-Cas14, the system can realize the detection ability of highly sensitive single base recognition. The system was applied to the detection of drug resistance genes of Marine microorganisms."
4480,Harvard,"We plan to develop a computational pipeline for directed evolution of the Ste2 receptor to detect the presence of a biomarker Cystastin C. This computational tool will be verified with wet lab experiments, where we will be expressing the mutated receptors in yeast. "
4249,HBUT-China,Our Saccharomyces cerevisiae will be engineered to produce ergothioneine. We will insert two heterologous genes into the yeast genome using CRISPER-Cas9 technology.
4344,Heidelberg,"Our goal is to design an siRNA based therapeutic to neutralize potential neurological threats, such as the Herpes simplex virus. The main focus will be the production, modification and packing of siRNA into liposomes, pursuing a high stability of the siRNA in liposomes, and a great efficacy in targeting the virus proteins.The production of siRNA will take place in E. coli using an siRNA expression plasmid. Furthermore, a variety of complex stabilizing systems as well as chemical modifications on the RNA will be tested in order to accomplish the highest possible stability and therefore longevity of the siRNA during transport.We are going to pack our designed siRNA into liposomes, as they are the optimal candidate for the RNA delivery system through the nose to brain with their structural flexibility, low toxicity and biocompatibility, making it possible to overcome the blood brain barrier in fighting neuroinfections. For the creation of our liposomes carrying siRNA, we will be using dual centrifugation. They will later be compared with siRNA loaded lipid nanoparticles built with microfluidics.We plan to optimize the delivery via liposomes by simulating the effects liposome composition has on vesicle fusion and release capability. Finally, for the proof-of-concept, our packed siRNA will be applied to a cell culture of HeLa cells. This will provide us with a first insight into the success of siRNA delivery, knockdown efficiency, and off-target effects on the transcriptome, which will be evaluated using RNA sequencing. For the estimation of the siRNA knockout performance, the HeLa cells will express a non-functional  part of a protein from the Herpes simplex virus."
4177,HiZJU-China,"Our engineering bacteria will have the following functions: after detecting the signal (benzaldehyde) released by the tea tree when it is damaged by insects, it will release sex pheromones (a specific proportion of Schizonepeta alcohol and Schizonepeta lactone), interfere with the mating of tea aphids(toxoptera aurantii), and lure the natural enemies of tea aphids, so as to reduce the number of tea aphids and protect the tea tree."
4225,HKUST,Our bacteria (E. coli) will be engineered to detect food spoilage and ensure food safety. They will interact with bioamines that act as an indication for food spoilage. Rat diamine oxidase will be used to convert bioamines into H2O2 which will be detected by oxyR and subsequently two colorimetric outputs will be produced due to the H2O2 gradients. 
4241,HKU_HongKong,"We are engineering microalgae (Picochlorum sp. (BPE23), Chlorella Vulgaris var. Autotrophica, and Picochlorum renovo) to be a transgenic organism capable of producing high levels of antimicrobial peptides (AMPs), Q53 Cecropin B, which inhibit the growth and spread of microbes in an aquatic environment. We aim to use Agrobacterium tumefaciens in order to integrate our AMP expression cassette into the microalgal nuclear genome."
4126,HK_CPU-WYY,"Our bacteria, i.e. E. coli DH5 alpha, will be engineered to produce a protein named spidroin, which is the basic units of spider silk. Masp1 and Masp2 from dragline, flagelliform silk protein from capture spiral silk and piriform silk protein (PiSp) from piriform silk are planned to be produce. We will synthesize the whole gene of interest, including one of the spidroin genes and affinity tags. Then, the plasmid is assembled using digest and ligate assembly and transformed into the bacterium for expression. Also, we plan to adjust the mechanical property, e.g. strength, by controlling the proportion of spidroin with different toughness in a spider silk. Thus, spider silk with different property can be obtained to match different functions, like making clothes or fishing line."
4384,HK_SSC,"Our Cyanobacteria Synechococcus elongatus UTEX 2973 will be engineered to produce valerolactam from atmospheric CO2. We will increase the expression of Aspartate Kinase (AK) and introduce the gene DavA, DavB and a gene encoding for the protein aminocaproic acid cyclase (PDB ID: 5YSS). Standard E. coli strains such as BL21 and DH5ÃÂ± will be used during cloning procedures."
4252,HNU_China,"Our bacteria will be engineered to absorb phosphorus in polluted water to form polyphosphorus inside the cell effectively. The cell will be collected from the polluted water, and polyphosphorus will be resolved into phosphorus again. The phosphorus may be released under specialized stimulus. Therefore, the phosphorus in polluted water can be recycled."
4452,Hopkins,Our A. thaliana will be engineered to express P. furiosus ferritin (PFt) within the columella cells of its root tip. The PFt will be targeted to gravity-sensing starch storage plastids (statoliths) to allow them to be manipulated in gradient magnetic fields. The A. thaliana will be transformed with A. tumefaciens containing pMP90 as well as our construct in a binary vector.
4183,HS_China,"The enzymes used to produce hyaluronic acid (HA) - galU, ugd, glmS, glmM, glmU and hasA - are transferred to E. coli, and the resulting HA is mixed with other substances such as dextran to produce a portable liquid band-aid."
4468,HUST-China,"We expressed the fusion protein of dLBT and LanM in E. coli and immobilized it on the cell membrane with oprF protein. At the same time, sitag was expressed so that it could be adsorbed on the Si surface."
4511,HUS_United,"We would like to design an ultrasensitive riboswitch and corresponding cell-free gene circuits with a certain threshold for responsiveness of small molecules or intracellular signals(e.g. proteins, nucleic acids)."
4169,HZAU-China,"We intend to use the modified E. coli Nissle 1917 as a chassis to treat cardiovascular diseases caused by poor diet. Poor diet leads to a large synthesis of TMA trimethylamine, an important precursor substance associated with thrombosis, in the intestine. We hope that the engineered bacteria will enter the intestine and efficiently degrade high concentrations of TMA molecules on the one hand, and inhibit further synthesis of TMA in the intestine through small peptide expression on the other hand, while releasing substances beneficial for cardiovascular disease remission."
4236,iBowu-China,"Astragaline is a molecule with huge medicinal value, which is synthesized by plants. It can be used to treat Alzheimer's disease. What's more, the ability to cross blood brain barrier makes it outstanding among other molecules. However, it is not efficient to extract it from plants. This year, we will try to use E. coli or yeast, transform some key genes into them, to obtain Astragaline with the method of synthetic biology. "
4167,ICJFLS,Our bacteria will be transformed with fluorescent protein expression vector regulated by Toehold. They will be able to detect the abundance of target microRNAs in the blood samples of major depressed disorder patients. It is an invasion method to diagnose the major depressed disorder. 
4303,ICT-Mumbai,"Our project aims to generate a standardized library of 5Ã¢ÂÂ UTRs for the GFP (green fluorescent protein) gene in E. coli and compare the effect of these 5Ã¢ÂÂ UTR on the expression of other genes (example: the RFPÃ¢ÂÂ red fluorescent protein). Towards the later stages, we would also like to test the GFP and RFP expression of these UTRs in B.subtilis. The 5Ã¢ÂÂ UTRs included in this library will be 1.) Wild types: Those UTRs already present upstream of the naturally occurring genes.2.) Synthetic types, i.e., those UTRs sequences whose motifs have been specifically designed to confer some advantages towards improved protein expression (e.g., having an A/U rich motif upstream of the RBS) 3.) Condition-specific: Those UTRs that only express proteins under certain conditions (e.g., Low pH, High temperature, etc.) "
4462,IISc-Bengaluru,Our bacteria will be engineered to degrade a diverse group of halocarbons. The metabolic pathway will have aerobic and anaerobic components and we will engineer an operon-based switch to shut down anaerobic parts in aerobic conditions. We aim to design a bioreactor with the engineered bacteria that can process discarded halocarbons.
4392,IISER-Pune-India,"We are engineering Azospirillum brasilense and Escherichia coli to be able to express the ACC (1-aminocyclopropane-1-carboxylic acid) deaminase protein under hypoxic conditions. With the help of hypoxia inducible promoters, they will express ACC deaminase (acdS) under hypoxic conditions during waterlogging. ACC deaminase will metabolise the precursor to ethylene, which is ACC, thereby reducing waterlogging stress in plants."
4429,IISER-Pune2_India,"We plan on using an engineered E. coli bacteria (SHuffle) to produce any antibody. Specifically, we plan on producing IgY-IgG chimera targeting various denv epitopes to act as a possible therapeutic for dengue. Our antibodies, lacking the FcG binding region would not bind to the FcG receptors in the body and not cause Antibody Dependent Enhancement. The antibodies would extracellularly neutralise the virus. "
4438,IISER-Tirupati_India,"We will be using bacteria to produce aptamers , recombinant proteins and miRNAs of our interests. Once produce, they shall be incorporated in a cell-free system, where in the interaction of the two can be studied and visualisation data/output can be received."
4449,IISER_Berhampur,"The  goal of our project is  to develop an aptamer-based diagnostic kit to detect uropathogenic bacteria; both gram-negative (E.coli, E.faecalis) and gram positive (E.faecium) that cause maximum cases of UTIs using a common platform. The aptamers will be selected from random ssDNAs sequence libraries using SELEX technique, where they can together detect multiple UTI-allied bacteria.Ã¢ÂÂ       The focus is on developing complete cell SELEX-based aptamers for the detection of UTIs as our target is a wide range of bacteria pathogens.Ã¢ÂÂ       We would screen aptamers that could specifically bind and detect whole cells of pathogenic bacteria with nanomolar affinity.Ã¢ÂÂ  	The iterative binding with the ssDNA library, followed by washing off of the nonspecific oligonucleotides will be performed.Ã¢ÂÂ       The aptamers with high specificity and affinity will be further sequenced with next-generation sequencing (NGS).Ã¢ÂÂ       ML and AI algorithms will be applied to identify the top 4-5 aptamer sequences to experimentally validate for the range of the target bacterial pathogens.Ã¢ÂÂ       Urine samples from UTI patients will be obtained from the clinical sites to validate aptamers identified from the screening library.Ã¢ÂÂ       The 5Ã¢ÂÂend of the aptamer will be conjugated with gold nanoparticles to serve as a biosensor for detection.Ã¢ÂÂ       Final prototype will be an easy-to-use microfluidic/capillary based APtamer kit for UTI (Apt4UTI) for translation at the POCs."
4382,IISER_Bhopal," We shall engineer Bacillus subtilis to degrade crop residue(stubble). We aim to introduce gene cascades encoding for cellulases, xylanases, ligninolytic enzymes and pectinases - which shall be secreted from the bacteria and degrade crop residue post harvest. "
4391,IISER_Mohali,Our neuroblast (Neuro 2A) cells will be cultured and trained to detect impedance changes and make a decision based on a threshold. Their decision will tell whether a sample contains bacteria and if so what the species is. Our aptamers will bind to bacteria resulting in impedance change.
4359,IISER_TVM,"Our project aims to develop a bacterial nanovesicle-based drug delivery system for use in breast cancer. Our hypervesiculating bacterial strain will be engineered to display various affinity proteins on the surface of outer membrane vesicles (OMVs) in order to target specific HER2+ breast cancer cell surface biomarkers: HER2 & C5AR1. The affinity proteins being used are an anti-HER2 affibody and a tumour homing peptide (THP) against C5AR1. These affinity proteins are displayed via genetically fusing them to Cytolysin A (ClyA), a native E.coli protein that naturally translocates to the outer membrane. [Kim, Jae-Young et al 2008, del Castillo FJ, 1997]. This drug delivery system relies on a prodrug-enzyme combination. Two types of OMVs are generated: Type 1 OMVs which express the anti-HER2 affibody on their surface and will be loaded with a prodrug, and Type 2 OMVs which expresses THP against C5AR1 and will be loaded with enzyme/mRNA for an enzyme. Only after both types of OMVs have been successfully simulatenously internalized into a tumor cell can the prodrug and enzyme interact to produce the active drug. This double-check mechanism is analogous to an AND gate and works by ensuring that the drug is activated only in cells that overexpress both markers. This technique is theorized to cause a significant reduction in off-site targeting."
4428,IIT-Delhi,Through our project we intend to develop an oscillatory frequency-based whole-cell biosensor for efficient lead detection and recovery. The sensor will be based on large scale cell synchronisation through gas mediated communication and quorum sensing.We will engineer E. coli for efficient detection of lead and optimise the lead responsive system which includes a lead responsive repressor protein PbrR and its promoter.
4434,IIT_Roorkee,We will be using the CRISPR/ Cas12a system to diagnose the E7 gene from HPV16. We will not be using the virus itself and will only utilize E7 as a gene fragment. A single-stranded customized DNA reporter will also be used in the system which can be detected by a dipstick based on a lateral flow assay that would show a visual readout indicating the presence of HPV16.
4212,Imperial_College_London,"1. The first goal of our project is to clone a cassette for chitinase ChiS display onto the B.subtilis spore outer layer and assess its catalytic activity against polymeric chitin. 2. The second goal of our project is to use Golden Gate Assembly to construct self-digesting plasmids. This will enable us to introduce heterologous proteins on the surface of B. subtilis spores, while keeping the spores free of foreign DNA. 3. The final goal of our project is to engineer a B. subtilis spores to germinate in the presence of chitin monomers, by engineering the germinant receptor GerA to bind N-glucosamine using directed evolution. "
4239,INSA_Lyon1,"The aim of our project is to be able to keep track of bacterial spread in plants without having to destroy the living organism. We are aiming to transfer a natural luminescence system, produced by certain bacteria and that we will modify, into the bacterium of interest. The bacterium would develop the ability to produce this luminescence, which would allow us to follow its development inside a plant using image analysis, making the prediction of the dissemination of bacteria in a plant possible."
4187,Ionis_Paris,"The goal of our project StarchLight is to upgrade brewerÃ¢ÂÂs spent grain containing starch by creating a bio-battery that produces electricity. Our engineered organisms are two bacteria strains: Escherichia Coli BL21 and Shewanella Oneidensis. E.Coli BL21 will degrade the starch into lactate with an alpha amylase. Then, it will polymerise lactate into polylactate that will be our storage of energy. This is done thanks to a lactate dehydrogenase, a Propionate CoA-transferase, and a PHA synthase. Then, it will also depolymerase polylactate into lactate on demand and secrete it extracellularly. This is done thanks to an EL222 optogenetic regulation of the expression of a polyester hydrolase. Shewanella Oneidensis will use this lactate as a source of electrons to produce electricity. "
4424,ITESO_Guadalajara,"We are developing an improved biocontrol method against pathogenic root fungus in berry crops (especially Fusarium oxysporum). We will engineer Bacillus subtilis and Bacillus amyloliquefaciens to enhance their preventive and corrective antifungal activity. Our genetic circuit aims to overproduce surfactin (a biosurfactant) to keep the plant's defense system in an alert state and healthy. Moreover, the other part of our circuit will be sensitive to fusaric acid, one of the main toxins of Fusarium oxysporum, so that our bacteria start to produce antifungal substances to stop the infection in a timely manner when a pathogenic fungus is detected. "
4122,IvyMaker-China,"We want to build a cell surface display system of Candida tropicalis, thus degrading PET waste by displaying both PETase and MHETase on the cell surface."
4149,Jiangnan-China,Our bacteria will be engineered to adapt to acid environments. We will increase the content of Cyclopropane Fatty Acids in the cell membrane to enhance the compactness of the cell membrane and create an effective defensive barrier against the abundant hydrogen ions in the environment.
4516,Jiangsu_United," By constructing FoxO1 recombinant plasmid, this project established a human FoxO1 transcriptional activation screening platform, and used this platform to screen out drugs that inhibit gluconeogenesis."
4385,Jilin_China,"Ã¢ÂÂ¢	Our project is based on the biosorption of copper, zinc and lead ions, so as to achieve the purpose of removing heavy metal ions in the environment by E. coli. Based on XL1-Blue E. coli strain, we designed and applied molecular biosensors of zinc and copper ions for biological detection and repair strategies. Two specific two-component systems, known as CusSR and ZraSR, are used to sense environmental changes through multiple signal components and control gene expression in response to changes in signal molecules.Ã¢ÂÂ¢	(1) Zinc and copper ions related system: For effective absorption of zinc and copper ions, we introduced OmpC-CBP and OmpC-ZBP coupling gene. The corresponding promoters are pcusC(copper ions specific promoter) and pzraP(zinc ions specific promoter). OmpC protein is a membrane localization protein that can help external ions transfer into cells. CBP and ZBP protein can bind copper ions and zinc ions respectively. In this way, the extracellular copper ions and zinc ions can be absorbed into the cells through surface display, so as to reduce the solution concentration. The results show that the system is sensitive and effective to sense and treat heavy metal pollution.Ã¢ÂÂ¢	(2)Lead ion related system: The pbr operon is selected to construct the induction system, and Lpp-OmpA is applied in the surface display process to adsorb lead ions. The system can detect the concentration of lead ions in the environment through pbr operon and pbrR protein."
4427,JLU_China,"Our bacteria will be designed as engineered bacteria capable of releasing different odor molecules, and they can initiate different pathways and synthesize different odors under the regulation of different light signals."
4487,KAIT_JAPAN,"Our Yeast will be engineered to produce both CBD and GABA when the operator is switched on. CBD and GABA are known to have relaxing and anti-inflammatory properties, therefore used commonly by people who experience anxiety and chronic pain. But the products with these compounds infused are expensive and therefore inaccessible to many in need hence our team decided to make these compounds much more accessible by making genetically modified Yeast to produce them. Introducing sugar to the modified Yeast would result in the production of these products and this is much more cost-efficient than extracting these compounds from their natural source."
4180,KCIS_Xiugang_Taipei,The team uses DH5alpha to finish the cloning into pGal promoter plasmid which can be transformed into bacteria and yeast. 
4388,KCL_UK,"Our genetically engineered E. coli (XL1Blue, BL21 (DE3)) system will utilise 4 genes including: Resveratrol O-methyltransferase (ROMT) from Vitis vinifera, 4-Coumarate CoA Ligase (4CL) from Arabidopsis thaliana, Stilbene Synthase (STS) from Vitis vinifera, and Tyrosine Ammonia Lyase (TAL) from Saccharothrix espanensis. Our bacteria will take L-tyrosine as a precursor and produce pterostilbene in the cytoplasm. Pterostilbene will be purified by lysing the bacteria and extracted using High Performance Liquid Chromatography (HPLC)."
4274,KEYSTONE,"We will increase the production of fengycin of Bacillus subtilis to inhibit the agr quorum-sensing system in Staphylococcus. This will hinder the biofilm formation of Staphylococcus in the human axilla, and therefore lead to reduction of axillary malodor. We will also produce santalene from E. coli to produce a sandalwood aroma, delivering a pleasant smell on top of the reduced axillary malodor. "
4305,Korea_HS,
4371,KUAS_Korea,"Our bacteria will be engineered to interact with green algae. They will detect toxic materials that be harmful to human cells, and reducing that toxic materials. Also They will produce oxygen and supply oxygen to help some river ecosystems maintain. They will use autonomosly maintain ecosystems."
4345,KU_Leuven,"We will develop a whole-cell biosensor, using Lactobacillus as a model organism, to detect colon cancer in vivo and include a novel kill switch when the cell leaves the body. To achieve this, we will first try to make the constructs work in E. coli before transferring them to Lactobacillus.The detection mechanism: we build a landing site (based on Cre/lox) into the Lactobacillus genome. This way this can be a platform organism for other gene modifications. We will, based on integrated human practices, design the detection mechanisms for 2 colorectal cancer-specific biomarkers.Reporter system: A dose-dependent response based on split T7 RNA polymerase and the activation of a transcription factor with a membrane kinase receptor.Kill system: An RNA thermometer will be designed and characterized. The aim is that it inactivates the antitoxin of a toxin/antitoxin system upon leaving the body (at a lower temperature). To make sure the lab can still detect the results: the toxin will be placed under the control of a tetracyclin inhibitable promoter. Before analysing the sample: a buffer with tetracyclin is then added to make sure the cell is only intact for diagnostic purposes."
4245,Lambert_GA,"CADlock uses more accessible point-of-care testing to detect upregulated microRNA related to coronary artery disease (CAD). Specifically, our project targets hsa-miR-1-3p, hsa-miR-133a-3p, hsa-miR-208a-3p which will be measured conjointly with current diagnostic practices in a medical setting. CADlock uses padlock probe sensing mechanism coupled with rolling circle amplification (RCA) and rolling circle transcription (RCT) to produce a quantifiable fluorescent output. RCA utilizes molecular beacons, and RCT works through spinach aptamers. Our team is going to characterize the padlock probes, molecular beacons, and spinach aptamers. "
4398,Latvia-Riga,"Modifying Rhodotorula toruloides to produce crocin from ÃÂ²-Carotene via introducing genes coding CrtZ, CCD2 and UGTCs2 into its genome."
4259,Leiden,"In our project we want to produce Bimetallic urchin like nanoparticles made of a silver core and gold spikes, with a size around 20-50nm. We will be using E. coli BL21 for this. We will search for the optimal conditions for nanoparticle production in E. coli by testing different parameters: amount of AgNO3 stressor, temperature, pH.We will engineer E.coli with several metal resistance genes (Metallothionein, copA, napA) in order to see if this improves the nanoparticle production."
4139,Lethbridge,"The goal of our project is to combat the issues caused by bloom-forming cyanobacteria using a synthetic biological system. This will involve developing our proof-of-concept in the laboratory, then moving testing in a mesocosm or lake testing facility to replicate natural lake conditions and assess potential environmental or ecological concerns. Firstly, we will utilize laboratory strain organisms (E. coli: DH5a and BL21(DE3)) to test a system involving multiple different biomolecules. Our method of delivery will incorporate a phage-like-particle (MS2 capsid protein and maturation protein A) able to carry our cargos that target different molecules that contribute to the toxic and harmful properties of cyanobacteria. The cargos and their uses will include:The CRISPR-Cas13a endonuclease from L. buccalis that associates with a direct-repeat stem-loop CRISPR-RNA (crRNA) to form the ribonucleoprotein(RNP).The Cas13a protein becomes activated when its crRNA recognizes a complementary mRNA sequence . Upon recognition and subsequent formation of mRNA-crRNA duplex via hydrogen bonding interactions, the two HEPN-domains (HEPN1 and HEPN2) move together to form the catalytic center and allow for activation of the non-specific/collateral RNA cleavage enzyme function (Liu et al. 2017). For our purposes, we take advantage of non-specific cellular mRNA cleavage with the intent of down-regulating important RNA transcripts in cyanobacteria prior to translation; effectively preventing the synthesis of important enzymes involved in synthesis of the cyanotoxin, microcystin-LR (MC-LR) in M. aeruginosa (Tambe et al, 2018; Watanabe et al. 2019). These come from the Mcy gene cluster, and we hypothesize that disrupting their biosynthetic pathway will not only inhibit ability to respond to nutrient depravation conditions in cyanobloom populations and other postulated physiological or competitive roles (Pimentel and Giani 2014; Holland and Kinnear 2017), but also will prevent any new formation of MC-LR toxins to be released in the event of cell lysis. Moreover, the non-specific activity will likely result in cell death or dormancy due to collateral cleavage of cellular mRNAs (East-Seletsky et al. 2017); but this will only occur with toxic microcystin-producing cyanobacteria, ensuring another level of specificity.Lbu-crRNA: An RNA structure from L. buccalis.This RNA structure binds with the Cas13a protein it folds into a direct-repeat stem-loop with the complementary sequence exposed to chosen mRNA target in the cyanobacterial cellular environment. The sequence choice(s) for crRNAs have been shown to be vital in optimizing enzyme functionality (Nalefski et al. 2021). Through experimental testing of multiple different crRNAs produced via in vitro transcription, we seek to optimize the target sequence for the highest efficiency of target recognition and effective Cas13a behaviour. The microcystinase-A (mlrA) enzyme from Sphingomonas sp.This enzyme specifically cleaves at the non-proteinogenic ADDA to Arginine peptide bond of the cyclic hepatotoxin MC-LR in M. aeruginosa, resulting in linearization and significant loss of toxicity. This approach will further reduce risks of MC-LR release upon cell lysis by significantly reducing toxicity (by around 160-fold). In the future, other enzymes from the microcystinase gene cluster can be incorporated to fully eliminate any toxic potential of MC-LRs. References:East-Seletsky A, O'Connell MR, Burstein D, Knott GJ, Doudna JA. RNA Targeting by Functionally Orthogonal Type VI-A CRISPR-Cas Enzymes. Mol Cell. 2017 May 4;66(3):373-383.e3. doi: 10.1016/j.molcel.2017.04.008. PMID: 28475872; PMCID: PMC5999320.Holland A, Kinnear S. Interpreting the possible ecological role(s) of cyanotoxins: compounds for competitive advantage and/or physiological aide? Mar Drugs. 2013 Jun 27;11(7):2239-58. doi: 10.3390/md11072239. PMID: 23807545; PMCID: PMC3736421.Liu L, Li X, Ma J, Li Z, You L, Wang J, Wang M, Zhang X, Wang Y. The Molecular Architecture for RNA-Guided RNA Cleavage by Cas13a. Cell. 2017 Aug 10;170(4):714-726.e10. doi: 10.1016/j.cell.2017.06.050. Epub 2017 Jul 27. PMID: 28757251.Nalefski EA, Patel N, Leung PJY, Islam Z, Kooistra RM, Parikh I, Marion E, Knott GJ, Doudna JA, Le Ny AM, Madan D. Kinetic analysis of Cas12a and Cas13a RNA-Guided nucleases for development of improved CRISPR-Based diagnostics. iScience. 2021 Aug 18;24(9):102996. doi: 10.1016/j.isci.2021.102996. PMID: 34505008; PMCID: PMC8411246.Pimentel, Juliana S M, and Alessandra Giani. Ã¢ÂÂMicrocystin production and regulation under nutrient stress conditions in toxic microcystis strains.Ã¢ÂÂ Applied and environmental microbiology vol. 80,18 (2014): 5836-43. doi:10.1128/AEM.01009-14Tambe, Akshay et al. Ã¢ÂÂRNA Binding and HEPN-Nuclease Activation Are Decoupled in CRISPR-Cas13a.Ã¢ÂÂ Cell reports vol. 24,4 (2018): 1025-1036. doi:10.1016/j.celrep.2018.06.105"
4351,Lethbridge_HS,"Our project, dubbed Ã¢ÂÂDia-BeatableÃ¢ÂÂ will address Diabetes type 1 by using self-amplifying messenger RNA (sa-mRNA) injections that will act in a glucose-dependent manner. This means that the injections will promote insulin expression at a basal level and increase it in response to increased glucose levels. These injections would ideally be monthly and allow diabetics more freedom in their daily lives that would otherwise be spent monitoring their blood sugar levels and reducing the costs spent on treatment. Currently, our team is developing an RNA aptamer that would react with glucose to gauge glucose levels in the blood and promote insulin expression if necessary. If we are approved to use self-amplifying sequences, we will test the expression of an insulin-encoding sa-mRNA in mammalian cells.Our project will not reach human cell-line testing this year. Instead our lab work will focus on developing the glucose aptamer and riboswitch. We will therefore only be doing in vitro work, including PCR and IVTs using T7 RNA polymerase. The only cell line we will be using will be E. coli DH5alpha for plasmid propagation. "
4433,Linkoping_Sweden,"Our project will be the development of a biosensor that is capable of detecting the biomarker Tau in human tears. The Tau will be detected by aptamers. For this project, we will create synthetic tears containing Tau as our test samples. The Tau will be expressed and purified by E.coli bacteria using plasmids."
4273,LINKS_China,"We use our S. cerevisiae to produce MAAs, a type of substances that can absorb UV radiation. We will engineer the genome of our S. cerevisiae via CRISPR to enable its production of MAAs and to increase its yield.We will expose our S. cerevisiae to UVA and UVB, which are released by specific equipment created by our engineering group members. We will screen out the best cells for MAA production.We will use E. coli cells to produce the several types of protein, such as SODs and GPx. For further directed evolution, we will expose them to different concerntrations of hydrogen peroxide and ROS and screen out the best strain for enzyme production."
4373,Lund,"Our project evolves around the engineering of a Bacillus subtilis strain with two different proteins with glyphosate degrading activity. The engineered strain will be used as a probiotic in bees to reduce glyphosate-based bee death. Therefore a multimeric-enzyme complex, called C-P lyase will be introduced into the bacterial chromosome. It has the ability to interact at the C-P bond at glyphosate producing Sarcosine and free inorganic phosphate, which are further used up by the organisms own metabolism. The second approach is based on an enzyme called glyphosate dehydrogenase. Here, the C-N bond is cleaved creating aminomethylphosphonic acid. Prior to implementation of these protein production system, cloning work is performed in E.coli TG1. "
